Date,Unnamed: 0,label_1.0_PREDICTION,label_0.0_PREDICTION,label_PREDICTION,THRESHOLD,POSITIVE_CLASS,DEPLOYMENT_APPROVAL_STATUS,Unnamed: 0.1,RAY_feature0,RAY_feature1,QQQ_feature0,QQQ_feature1,QQQ_feature2,T10Y3M_feature0,T10Y3M_feature1,CL1_feature0,CL1_feature1,HG1_feature0,HG1_feature1,GC1_feature0,GC1_feature1,XAG_feature0,XAG_feature1,VNQ_feature0,VNQ_feature1,EURtoUSD_feature0,EURtoUSD_feature1,EEM_feature0,EEM_feature1,VIX_feature0,VIX_feature1
2021-03-30,62,1.36413e-05,0.9999863587,0.0,0.5,1.0,APPROVED,62,0.6233980978814144,1.0800159224432335,1.2540012142635577,0.7113393231379609,1.177075495495944,0.7475301938643958,1.801485708674759,0.6732831765683809,1.2993819496780377,0.7946344434699955,1.1587972839923395,1.1692340512926571,1.2050597216576828,0.6436003830483491,1.0342540967685678,0.5423870281892262,1.1460071858541772,1.4965368438932507,0.6543068889529119,0.996005047325876,1.25820467117878,0.4592848615968516,1.4537759251427818
2021-03-31,63,2.2496e-06,0.9999977504,0.0,0.5,1.0,APPROVED,63,0.6439301403240082,0.9374186713394383,1.250681276971474,0.7605986429919911,0.9660109671708512,0.8286202930875061,1.8552083845811995,0.5770047936382925,1.628225123098899,0.8778085831520953,1.1921027854962374,1.1149043557718583,1.2662109872481484,0.6515199372504223,1.0246219411245954,0.5959138272585952,1.1094436880241536,1.6585015029249022,0.6666225273662348,0.907267922917452,1.2784643542265468,0.5621269499393343,1.4447133408102395
2021-04-01,64,5.308e-07,0.9999994692,0.0,0.5,1.0,APPROVED,64,0.860749760319253,0.8353250511692343,1.157360431780481,0.8983806061226728,0.7887206610031474,0.7833961545676275,1.8811440497213323,0.623039906377808,1.657293223705966,0.5363256493689362,1.2980866484632698,1.1615140856499897,1.2209695529786526,0.6996158489429141,1.1068362379975407,0.586263854916482,1.0904335936057703,1.79490139760276,0.7001771039305525,0.8358270088922659,1.3614093698614635,0.4759333382856445,1.44892533605862
2021-04-02,65,6.701e-07,0.9999993299,0.0,0.5,1.0,APPROVED,65,0.901362130950539,0.8250365253539386,1.2056133087361505,0.9520489497209764,0.8739671241168602,0.7780506829521285,1.885628946701711,0.7079769230006998,1.6109237013281097,0.534088717858092,1.308627390282224,1.0395144269036936,1.137473851543348,0.6259223494265952,1.1198997936838992,0.6564235081259042,1.0826495649296992,1.7367754124214008,0.6406108755044054,0.8470598970475312,1.3325296006380505,0.546829131823425,1.384252537353263
2021-04-05,66,7.451e-07,0.9999992549,0.0,0.5,1.0,APPROVED,66,0.9895315796412036,0.6819782220832581,1.0328469504600744,1.0378110196856731,0.6344312994666953,0.7785552418132496,1.8778964886154417,0.6425779341536637,1.63967489032903,0.8294744877189545,0.9320839998266622,1.037030084747029,1.1378258681096576,0.6008244427609649,1.8630651311682231,0.716422669301195,1.0829806660550072,1.6927718294293512,0.6866326143387882,0.8205017540706847,1.4131863291171454,0.5759117179917752,1.348253255445926
2021-04-06,67,6.581e-07,0.9999993419,0.0,0.5,1.0,APPROVED,67,0.9459328153302284,0.6825767451296554,0.948552337318201,0.7784641776797767,0.5534516217048019,0.7651907763652877,1.804134026260964,0.6401014681934841,1.7646336094944164,0.7650777336306475,1.0461247286775872,1.0430495805946205,1.220112919184329,0.7325690434404132,1.7221606172072002,0.7136250946393757,0.9467064361362124,1.7693438277923552,0.7920946890668207,0.8045976747645726,1.3903849307395415,0.7212913476545231,1.3809650169438623
2021-04-07,68,4.335e-07,0.9999995665,0.0,0.5,1.0,APPROVED,68,1.0061363833560244,0.7017989726405238,0.9003999041877313,0.91387731664378,0.5461119211999087,0.6776880823466191,1.7659910506679786,0.6504335731695411,1.96322202450169,0.7359387913560311,1.2974400114926792,1.0195357761609898,1.1896561850547336,0.6890270626166267,1.5925517196383776,0.7884410642747066,0.8156294366622956,1.7492564910367638,0.781109329247493,0.8072869647389928,1.440139294037197,0.683131589228856,1.4128517911576763
2021-04-08,69,8.24e-07,0.999999176,0.0,0.5,1.0,APPROVED,69,0.9006387774629353,0.6680309727408729,1.0349918705244512,0.7423517108829818,0.5664959324208707,0.7916504143747064,1.9364723318680608,0.759479630444126,1.936486650568476,0.8030420713641528,1.2222204037488127,1.0283359422364482,1.2635892911689142,0.7544095202743871,1.440318665502811,1.078068625195085,0.7187131757140424,1.6455222299693326,0.7620266103436039,0.7868549829357612,1.383876301071608,0.5992517720785147,1.353006496786877
2021-04-09,70,7.963e-07,0.9999992037,0.0,0.5,1.0,APPROVED,70,1.0303282309135844,0.7039304782741073,1.0016933760757163,0.822007444861396,0.5324694621353923,0.7156796399244124,2.015985238457646,0.7759762047977457,1.8812527872234075,0.8177128839875886,1.1632436888311584,1.1906829570902775,1.2319088378938767,0.7376529089402768,1.3593818591947922,0.999540485730478,0.717479620129486,1.651063418582707,0.7574826577637079,0.8049397165130466,1.41370621045929,0.5835833110334043,1.2859008623298742
2021-04-12,71,1.488e-07,0.9999998512,0.0,0.5,1.0,APPROVED,71,0.8597852573378145,0.7385139626146536,0.9143638140368888,0.7557741616458288,0.5389846943012626,0.6646751938841966,1.999572155989094,0.8338552042443392,1.714275090074637,0.8226178595375458,1.1459921599048533,1.3122643833156158,1.2445747738626634,0.5019388982828589,1.217839065909171,1.0739168396796952,1.078838081729253,1.6789145671631005,0.8072836883756008,0.8060630852572359,1.613955002178813,0.5898400151171044,1.239900730860263
