Date,RAY,QQQ,T10Y3M,CL1,HG1,GC1,XAG,VNQ,EURtoUSD,EEM,VIX,label
10/30/15,-0.419684317,-0.421879117,-0.03371151,0.182429662,-0.116848106,-0.517089861,-0.15580174,-0.747634271,0.523032877,0.115997897,-0.37194405,1
11/2/15,1.122226275,0.849593276,0.073008383,-0.12660213,0.040799275,-0.485495876,-0.448498284,1.652386902,0.186997491,1.424892925,-0.498631249,1
11/3/15,0.193145047,0.220535708,0.085204942,0.571365455,0.356192425,-1.887643756,-0.51496105,-0.816389617,-0.904303665,0.948792923,-0.444926893,0
11/4/15,-0.327797488,-0.053769662,0.057865727,-0.467189173,-0.257638751,-0.707163833,-0.712998817,-0.375647346,-1.72204001,-0.592099152,-0.31135452,1
11/5/15,-0.150057156,-0.278019058,0.031872715,-0.338618271,-2.132446823,-0.19179761,-0.387508021,0.289167995,0.332003045,0.112748049,-0.37469812,0
11/6/15,-0.030012903,-0.004564343,0.082514524,-0.279530785,-0.428233629,-1.47315214,-0.759337724,-2.474431088,-2.536339279,-1.020880107,-0.473844623,0
11/9/15,-0.948260194,-0.917439572,-0.030437507,-0.124035727,-0.398053067,0.020452396,-0.80537946,-1.374368407,0.20939308,-1.815217423,-0.172274009,1
11/10/15,0.107557003,-0.266598181,-0.018713038,0.127581029,-0.416560459,0.020439208,-0.490637174,0.877554914,-0.494025755,-0.324661985,-0.341649285,1
11/11/15,-0.40618422,-0.160393859,0.019140246,-0.408309253,0.009948157,-0.338060067,-0.411249908,0.066777861,0.354333828,0.13910918,-0.235617608,0
11/12/15,-1.382993034,-0.84444223,0.006349639,-0.38690279,-1.507076103,-0.366106342,-0.123833288,-0.560896234,1.292132782,-0.705201781,0.082477423,0
11/13/15,-0.991728723,-1.643494321,-0.032256874,-0.338793433,-0.158057218,-0.024446912,-0.152768059,-0.921274574,-0.724192482,-1.010227623,0.317950368,1
11/16/15,1.217834396,1.098666683,-0.007038661,0.372811495,-1.777857455,0.228256926,-0.073116622,0.882746851,-1.554806987,1.395334457,0.053559693,1
11/17/15,-0.180224178,-0.010138667,0.005927307,-0.359866215,-0.404175683,-1.365824422,-0.221822845,-0.024426253,-0.787424613,-0.220822173,0.147198057,1
11/18/15,1.418887966,1.48636812,0.072242485,0.04314308,-0.910449905,-0.00629353,-0.039098273,0.668592903,0.338762953,0.775839384,-0.126831862,1
11/19/15,-0.175564396,-0.004030058,-0.006916898,-0.060820572,-0.059345762,0.824371438,0.331782216,0.218036376,1.356669386,0.644632559,-0.107553375,1
11/20/15,0.306942913,0.485037063,0.032291153,-0.03960092,-0.76390375,-0.160227151,-0.327549612,0.962592504,-1.57855691,0.720480853,-0.316862659,0
11/23/15,-0.090421993,-0.29312544,-0.020128114,0.506055137,-1.216759165,-0.87647784,-0.169623399,0.14467322,-0.171259984,-0.68973709,-0.296207138,1
11/24/15,0.136086759,-0.131389893,-0.020686432,0.406107753,1.205932521,0.624689159,0.208868958,-0.44130683,0.138441847,0.36599736,-0.25351906,1
11/25/15,0.030566293,0.009895714,-0.03472789,0.072321611,-0.309172109,-0.360646561,-0.003554938,0.294886315,-0.335253856,-0.568336882,-0.355419633,1
11/27/15,0.042151102,0.052200909,0.019140246,-0.436762655,0.154335085,-1.273583142,-0.412699321,0.661312739,-0.554853805,-1.595874787,-0.365058876,1
11/30/15,-0.466652222,-0.265265779,-0.049515221,-0.006580632,-0.220580827,0.871255207,-0.036190163,-0.605724194,-0.501603852,0.097850405,-0.225978365,1
12/1/15,0.85771449,0.745114803,-0.051240233,0.084534328,0.780556581,-0.198483247,0.41713071,1.067403828,1.258669022,0.545360962,-0.427025441,0
12/2/15,-1.032596063,-0.557725168,0.062456892,-0.651944324,-1.333911956,-0.895765764,-0.734274919,-1.629999389,-0.317346384,-0.876276915,-0.25627313,0
12/3/15,-1.384120677,-1.427057132,0.232425252,0.431169479,0.966822691,0.678608645,0.399740385,-1.263645528,5.946610377,-0.415722067,0.046674519,1
12/4/15,1.655714172,1.823383394,-0.073350327,-0.380096525,0.633845122,2.079528029,1.736181791,1.478273462,-1.034710392,0.486362473,-0.407746954,0
12/7/15,-0.797566033,-0.424802539,-0.131164992,-0.833057222,-1.0469643,-0.744034416,-1.153224705,-0.243620564,-0.773118669,-1.212966275,-0.265912373,0
12/8/15,-0.613048024,-0.053745816,0.062456892,-0.039869722,0.118675778,-0.024485478,-0.317083867,-0.094364441,0.994783013,-0.807049966,-0.023554254,0
12/9/15,-0.792831331,-1.28427937,0.004921246,-0.121814832,0.422049459,0.102406034,-0.017635545,-0.464428234,2.378168447,-0.602633523,0.253229734,1
12/10/15,0.175588835,0.303361789,0.076306432,-0.142743822,0.170995797,-0.422798815,-0.178456318,-0.58757325,-1.466266551,-0.498452569,0.216049795,0
12/11/15,-1.826769968,-1.915936204,-0.120916907,-0.438375785,1.516608229,0.330026595,-0.789754971,-0.166226377,0.80823325,-2.038487944,0.911452352,1
12/14/15,0.206810071,0.550349995,0.122340255,0.297256038,-0.145343346,-1.12058272,-0.980600568,0.340859965,0.116729729,1.162379387,0.682864581,1
12/15/15,0.955908828,0.430221935,0.104454249,0.432621278,-1.849120472,-0.180347397,0.422448734,0.834075432,-1.065039116,1.098545531,0.437752392,1
12/16/15,1.275778568,1.137759191,0.019140246,-0.700956111,0.350094642,1.370456372,1.585531576,1.514213866,-0.326135105,1.415783131,0.01224865,0
12/17/15,-1.374821057,-1.234682967,-0.008457222,-0.219880157,-0.947054127,-2.476871922,-1.814927531,-0.416419064,-1.517096478,-0.947641472,0.160968404,0
12/18/15,-1.565263513,-1.847659494,0.005204211,-0.077484896,2.45624887,1.414265892,1.55861175,-0.940365884,0.762979779,-0.252190886,0.403326523,1
12/21/15,0.617691461,0.834570917,-0.036882615,0.018626701,0.897789893,1.421064529,0.582149807,0.284477514,0.849266698,-0.56370421,0.12791957,1
12/22/15,0.746039047,0.469077867,0.119181071,0.602824112,-1.105979738,-0.655617151,0.048562242,0.293197043,0.756846952,0.572560517,-0.161257731,1
12/23/15,1.106959529,0.537726529,0.074335184,0.56387025,0.499238685,-0.505547587,0.200062317,-0.311116792,-0.785374739,1.011643827,-0.303092312,1
12/24/15,-0.151035458,-0.075093546,-0.007923938,0.248034825,-0.006544915,0.696110641,0.250801073,-0.024426253,0.916953115,-0.271423831,-0.279682721,0
12/28/15,-0.281071715,-0.103732175,-0.035516204,-0.479933909,-1.565438966,-0.622185758,-1.705048371,0.412140809,0.099267733,-0.513905803,-0.118569653,1
12/29/15,0.887448993,1.207044396,0.130628528,0.434873816,2.064147669,0.622476722,0.064055572,0.814295278,-0.837604412,0.057439273,-0.232863539,0
12/30/15,-0.718205252,-0.787125606,0.032542845,-0.475225347,0.733528319,-1.617917814,-0.26124606,-0.297801291,0.241646064,-1.135530713,-0.066242332,0
12/31/15,-0.880904986,-1.064140163,0.032479023,0.189950917,-0.398433054,0.02139683,-0.186242014,-0.710243091,-1.248171733,-0.233292389,0.060444866,0
1/4/16,-1.472902473,-1.761333019,-0.10033979,-0.095950313,-1.908018407,1.364784395,0.096536228,-0.973232731,-0.542458592,-1.98973328,0.403326523,1
1/5/16,0.114178773,-0.200637867,0.060741381,-0.29935873,0.55625786,0.274913816,0.446727763,1.496159492,-1.474824291,0.153101189,0.216049795,0
1/6/16,-1.27369053,-0.835031038,-0.090172654,-0.797407384,-0.268344389,1.205799501,0.096327512,-0.240344525,0.606097187,-1.39617533,0.388179141,0
1/7/16,-2.251371946,-2.58475371,0.004921246,-0.286446788,-2.318655558,1.405122489,1.166154464,-1.559689814,2.726230184,-2.243433018,0.994074438,0
1/8/16,-1.079262402,-0.721776846,-0.023734392,-0.033851615,-0.006544915,-0.88721802,-1.439985327,-1.078309484,-0.166495749,-0.78618621,1.272235461,1
1/11/16,-0.067139994,0.187208643,0.062681331,-0.756124262,-1.797230012,-0.166474725,-0.297420284,0.423187432,-1.107435596,-0.033447914,0.899059039,1
1/12/16,0.574561992,0.874045517,-0.052317485,-0.436476448,-0.507169217,-0.994334567,-0.336154911,-0.550436323,-0.007006438,0.138478464,0.647061677,0
1/13/16,-2.409086811,-2.840733145,-0.054188106,0.033608907,-0.118561413,0.155376125,1.526443033,-1.154800946,0.350094813,-0.768773724,1.025746238,1
1/14/16,1.39519332,1.6557031,0.004080337,0.359322528,0.7413771,-1.22687129,-1.257945207,-0.210397983,-0.203040401,0.932443103,0.850862822,0
1/15/16,-1.951804596,-2.562450551,-0.071707637,-0.818569607,-1.20961684,1.538374734,0.341654769,-0.562948851,0.920872764,-2.882278533,1.273612496,1
1/19/16,-0.181629808,0.115072342,0.03478909,-0.462012869,1.273100202,-0.158527785,0.388451841,0.392672356,-0.131235138,1.07333159,1.140040123,0
1/20/16,-0.96718754,-0.308027811,-0.058669283,-0.965459904,-0.67235625,1.516261192,0.493953642,-2.140428933,-0.309072347,-1.589526517,1.352103477,1
1/21/16,0.340170594,0.019225352,0.003133715,1.653227623,1.374639369,-0.7209227,-0.240485583,0.412583694,-0.273995783,0.273243969,1.228170348,1
1/22/16,1.869589127,2.273004764,0.051337293,1.329628471,0.213280098,-0.184199447,-0.262730864,2.169772485,-1.379805009,2.469400982,0.629160225,0
1/25/16,-1.555019409,-1.256974172,-0.044522096,-0.824701669,-0.170919686,0.785432351,0.825066024,-0.519442223,0.962604341,-1.256469613,0.878403518,1
1/26/16,1.341517842,0.664597573,-0.013431185,0.548596867,1.439549948,1.299641323,1.035901605,1.625679949,0.386116156,1.059440054,0.651192781,0
1/27/16,-1.082368847,-2.06902621,0.019140246,0.40903783,0.944811888,-0.398598199,-0.089560433,-1.549200918,0.421062032,-0.256614464,0.735191902,1
1/28/16,0.321072179,1.07719035,-0.063246315,0.430295739,-0.449536515,-0.032908336,-0.916370142,-0.625639167,0.847342482,1.134528501,0.640176503,1
1/29/16,2.296719511,1.62241109,-0.048766252,0.190229518,0.54611167,0.05453298,0.057144255,1.594616029,-1.920776031,2.340307741,0.334474785,1
2/1/16,-0.075900086,0.155960248,0.036538651,-0.854153384,-0.413505675,0.989467991,0.341206449,0.108630587,1.031127389,-0.696263345,0.30418002,0
2/2/16,-1.821901785,-1.80547431,-0.136478813,-0.789034906,-0.024337854,-0.06731709,-0.174688276,-0.739678435,0.56283145,-2.353974439,0.579586973,1
2/3/16,0.400908296,-0.447421976,0.055756496,1.187174645,1.417236556,1.196093792,1.465705877,0.50145939,3.313350597,2.043675904,0.534144826,1
2/4/16,0.176735166,-0.068706771,0.073355919,-0.238874376,1.267849938,1.377825797,0.648266007,0.016546244,1.826479735,0.544221858,0.560308487,0
2/5/16,-1.896831205,-2.859893487,-0.016317261,-0.367627599,-0.984580586,0.001431778,0.566797293,-1.519145207,-0.871250293,-0.84421589,0.772371841,0
2/8/16,-1.475357692,-1.292995077,-0.214288343,-0.552780848,-0.441321265,3.363292625,1.107823033,-2.278548438,0.618974922,-0.998826164,1.133154949,0
2/9/16,-0.182428306,-0.311047421,0.03872866,-0.846181442,-1.791039259,0.049726784,-0.245807382,-1.47473953,1.742922125,-1.012538061,1.207514827,1
2/10/16,-0.02943154,0.248848892,-0.058669283,-0.241639429,-0.454858062,-0.340952001,0.093799972,0.522798432,-0.006320312,0.288981281,1.173088958,0
2/11/16,-1.176516316,-0.177485868,-0.080900578,-0.645138241,-0.746312477,4.328614538,1.748177453,-1.143934741,0.543082806,-1.220238926,1.427840389,1
2/12/16,1.731680269,1.16643099,0.205883118,1.813753544,0.813690517,-0.703351626,-0.025130249,0.879677438,-1.136319576,1.248187671,1.050532863,1
2/16/16,1.567972363,1.756540519,0.096949776,-0.183957305,0.786569431,-2.471765496,-1.842472766,1.425352025,-1.918219224,1.597443756,0.872895379,1
2/17/16,1.482260665,1.764721018,0.075920174,0.828927978,0.867221999,0.243017434,0.192557758,0.64990441,-0.267503493,1.417543477,0.625029121,1
2/18/16,-0.469867697,-0.980836635,-0.092163452,0.066806311,-0.077030844,1.192814093,0.415282181,0.771536925,-0.355013326,-0.435676702,0.532767791,1
2/19/16,-0.012393251,0.17785836,0.019140246,-0.521776982,0.09928596,0.326701247,-0.175713708,0.427362447,0.412308908,-0.342802872,0.379916932,1
2/22/16,1.261446488,1.247847838,-0.000177982,0.920812748,1.34965579,-1.672492076,-0.604853891,0.727744705,-1.731032199,1.788184123,0.221557934,0
2/23/16,-1.131801897,-1.387519136,-0.019764518,0.195308818,-0.33510016,1.016969955,0.390247205,-0.231387132,-0.164920083,-1.552050284,0.441883497,1
2/24/16,0.408965803,0.708914026,0.019140246,0.142700425,-0.336582599,1.293478406,-0.20516502,-0.117803896,-0.112301589,-0.176123734,0.406080593,1
2/25/16,0.979658655,0.733073321,-0.040038833,0.432236049,-1.036043868,-0.054799762,-0.342307261,1.585652178,0.098866295,0.23055793,0.184377995,1
2/26/16,-0.09139795,-0.161960404,0.09974868,-0.113615514,1.816372488,-1.417816311,-1.635630532,-0.431610621,-1.467204997,-0.724884211,0.280770429,1
2/29/16,-0.703227261,-0.785530862,-0.02003658,0.446476918,0.356080731,1.103671492,0.79358975,-0.331400755,-1.070746213,0.617823455,0.382671002,1
3/1/16,2.072038771,2.526395252,0.197936613,0.295622496,0.440205402,-0.299925906,-0.324425599,2.194433949,-0.0783055,2.572070608,-0.009783907,1
3/2/16,0.412186354,-0.030301281,-0.018208328,0.124777224,1.223099648,0.85643582,0.447693002,0.545070414,0.010847062,0.960291916,-0.093783027,1
3/3/16,0.384595489,-0.213104274,0.151626743,-0.023490495,0.900441479,1.272924719,1.033718,0.392191936,1.598492756,0.810871745,-0.147487383,1
3/4/16,0.294280594,-0.030255117,0.09142781,0.584599933,2.19996922,0.953749938,1.019352855,-0.014558941,0.860150317,1.432163821,-0.125454827,1
3/7/16,0.140793936,-0.55658788,0.019140246,0.819253082,0.299441146,-0.52978891,0.476041372,0.182761358,0.169396854,-0.119281394,-0.057980123,0
3/8/16,-1.235321763,-0.728507796,-0.068946014,-0.524919534,-1.995187726,-0.100318413,-1.035246315,-0.831322992,-0.041959682,-1.247117801,0.123788466,1
3/9/16,0.407427958,0.457746137,0.128275691,0.730460025,0.372624745,-0.440271468,-0.203324398,0.413022095,-0.200437466,0.441017042,0.078346318,1
3/10/16,-0.125158475,-0.183813228,0.036647391,-0.157171611,-0.416560459,1.179357638,1.100551506,-0.311152764,3.148320178,0.102889564,0.03841231,1
3/11/16,1.522543908,1.348588138,0.088733863,0.269087088,0.686164097,-1.042457927,-0.393070184,1.741908356,-0.353409393,1.509022465,-0.175028079,1
3/14/16,-0.187653049,0.075465885,-0.014813003,-0.486174955,-0.055559951,-1.123099502,-0.511024443,-0.014720581,-0.91019736,-0.446179565,-0.117192618,0
3/15/16,-0.374511553,-0.091003385,0.019140246,-0.315449369,-0.202736528,-1.120151285,-0.254611871,0.014391655,0.11561397,-1.042754242,-0.128208896,1
3/16/16,0.52095303,0.657343048,0.019140246,0.866200742,0.009848356,-0.110518953,1.223880541,0.926144249,2.017794907,1.441608697,-0.382960328,1
3/17/16,0.639725495,-0.105732549,0.00195532,0.674987549,1.878258783,2.77679292,1.027606992,1.087327717,1.63450077,1.588161499,-0.45869724,1
3/18/16,0.39470033,-0.173227018,-0.05002378,-0.261611697,-0.310124794,-0.840574684,-0.379242066,-0.364653258,-0.811366736,0.373197085,-0.516532701,1
3/21/16,0.027030931,0.254518944,0.072326507,0.188417512,0.314344636,-0.800948845,0.128210692,-1.600053678,-0.488022831,0.143353566,-0.5482045,1
3/22/16,-0.103358967,0.185990019,0.071335459,0.577819629,-0.166288905,0.329564823,0.135240888,-0.024426253,-0.403075888,-0.178884039,-0.495877179,0
3/23/16,-0.789891344,-0.724272745,-0.083340598,-0.570312384,-1.735555966,-1.937418828,-2.20365461,-0.45058353,-0.611365813,-1.244219045,-0.389845502,1
3/24/16,-0.039604052,-0.038227429,0.072326507,-0.106669403,-0.203308259,-0.20670303,-0.229341653,0.004787917,-0.110528318,-0.182239102,-0.417386197,1
3/28/16,0.010679108,-0.173499596,0.001741842,-0.011478376,0.552454924,-0.135207734,0.1799306,0.686188434,0.392551515,0.230026771,-0.348534459,1
3/29/16,0.920420125,1.233572512,-0.015874042,-0.397023089,-1.083432495,1.239870064,0.445198666,1.68317203,1.655877463,0.986946015,-0.544073396,1
3/30/16,0.30620091,0.331759071,0.107784015,0.029679428,-0.619275411,-0.717981213,-0.514167119,-0.175511415,0.817856592,0.738537882,-0.5798763,1
3/31/16,-0.140707676,-0.178705512,-0.083969315,0.022043062,-0.240347386,0.565013569,0.782546152,0.458082822,0.729015063,-0.072305627,-0.526171944,1
4/1/16,0.486903572,0.795448796,0.001298571,-0.575853385,-0.676694004,-0.963920675,-1.387034116,-0.127863473,0.198244495,-0.220450912,-0.643219899,0
4/4/16,-0.40138193,-0.367532647,0.001184201,-0.41816317,-0.767433678,-0.350656357,-0.490045763,-0.137415172,0.010847062,-0.878816835,-0.502762353,0
4/5/16,-0.959680929,-0.837925843,-0.071219208,0.092129763,-0.091976792,0.817542528,0.819209648,-0.543035743,-0.10829069,-1.426274368,-0.323747833,1
4/6/16,0.930088185,1.264351711,0.075163108,0.771107453,0.181624988,-0.483969366,-0.266441713,0.165408376,0.266299226,0.867263002,-0.506893457,0
4/7/16,-1.151075056,-1.218810423,-0.090708502,-0.175097211,-2.292914775,1.077809729,0.55686207,-0.516810109,-0.346315355,-1.458923736,-0.221847261,1
4/8/16,0.235659352,-0.119893135,0.057251037,0.978402123,0.363328005,0.481733287,0.510451772,0.413882854,0.368668683,1.249904138,-0.332010042,1
4/11/16,-0.297957699,-0.356570425,0.037939864,0.249681638,0.116125764,1.09946918,2.020053942,-0.18551404,0.16391667,0.924509818,-0.208076913,1
4/12/16,0.827709791,0.614628172,0.149860257,0.669214011,1.970394898,0.194168554,0.919259465,0.545283505,-0.363027899,1.105517623,-0.402238815,1
4/13/16,1.013097136,0.969673902,-0.03438478,-0.127534046,0.708910248,-0.99141763,0.074347608,-0.373225526,-1.896194052,1.278594917,-0.541319326,1
4/14/16,-0.059682438,-0.053510584,0.091897209,-0.076482509,0.094672945,-1.721113977,-0.175979552,-0.459996587,-0.092330778,-0.361438305,-0.557843744,1
4/15/16,-0.085151032,-0.264248642,-0.051774768,-0.386658569,-0.613012863,0.629621938,0.238720406,0.565909898,0.286134477,-0.425679846,-0.571614091,1
4/18/16,0.527551933,0.369048597,0.055518728,-0.195400032,0.384160097,0.024133428,-0.043985232,0.353603752,0.50909801,0.326463435,-0.60879403,1
4/19/16,0.228748478,-0.553543738,0.055052337,0.49157173,1.98729182,1.518728492,2.422519878,0.01319626,0.782013179,1.096860069,-0.623941412,1
4/20/16,0.039491547,0.004842109,0.090055261,0.565327738,0.4704635,0.000148534,0.085279216,-1.35938812,-1.030369778,-0.337689125,-0.618433273,0
4/21/16,-0.518957937,-0.053492849,0.071013266,0.202797464,0.418346975,-0.342363789,0.104085478,-1.43020928,-0.143604602,-0.731411756,-0.526171944,1
4/22/16,0.086062462,-1.277296049,0.036116871,0.200398062,0.432140752,-1.600952196,-0.086908795,0.793469434,-1.122701545,-0.446771002,-0.626695482,1
4/25/16,-0.274389607,-0.060778046,0.019140246,-0.34951132,-0.394163054,0.794409678,0.096848216,0.669425469,0.805542611,-0.47208955,-0.508270492,1
4/26/16,0.228944292,-0.452774875,0.08663767,0.493809765,-0.347517664,0.244424862,0.521125256,0.28126066,0.509805501,0.773976643,-0.524794909,1
4/27/16,0.12411995,-0.707389188,-0.096200939,0.442101638,-0.838499738,0.53430468,0.237482169,-0.072005262,0.439879464,0.429740081,-0.55095857,0
4/28/16,-0.918729086,-1.034792272,0.00195532,0.239892154,0.257463289,1.32776674,1.012945953,-0.186292618,0.524549134,-0.756313918,-0.351288529,1
4/29/16,-0.527770251,-0.485485584,0.00184924,-0.020469489,1.785542805,1.841042991,0.918819649,-0.749553624,1.701583939,-0.323564934,-0.28519086,1
5/2/16,0.667501847,0.701645558,0.106132267,-0.348052757,-0.568224831,0.385221398,-0.928664093,1.198553711,1.416078608,-0.209054898,-0.425648406,0
5/3/16,-0.943328966,-0.808504706,-0.082105889,-0.354020026,-1.526729896,-0.316558648,-0.39098886,0.098847466,-0.627882273,-2.047738243,-0.298961208,0
5/4/16,-0.60222516,-0.579177061,0.019140246,0.057907139,-1.04701606,-1.329420649,-0.167567038,1.102239878,-0.140930987,-1.182834298,-0.236994643,1
5/5/16,-0.121044817,-0.083796634,-0.05088833,0.194514259,-1.078783457,-0.176173805,-0.106801606,0.199597498,-1.373103079,-0.030991788,-0.25627313,1
5/6/16,0.268481024,0.369025012,0.090964428,0.126432084,-0.006544915,1.648415139,0.405926734,0.841204858,-0.006151724,0.10162782,-0.420140267,1
5/9/16,0.033894358,0.168252329,-0.103409763,-0.384433859,-1.60482401,-2.081074046,-1.406856119,0.841005846,-0.34615876,-0.935864655,-0.440795788,1
5/10/16,1.069119577,1.043065588,0.019140246,0.424480875,-0.493262987,-0.154057866,0.27419049,-0.033532963,-0.176500981,1.377223764,-0.570237056,0
5/11/16,-0.93336377,-0.789235334,-0.090708502,0.527705144,0.378438101,0.809860002,0.950888696,-1.709362178,0.931445263,-0.184390826,-0.424271371,1
5/12/16,-0.129641096,-0.416960906,0.038195642,0.162862131,-0.98137102,-0.344295983,-1.387272445,0.431605089,-0.820562611,-0.206807266,-0.462828345,0
5/13/16,-0.783714748,-0.357645882,-0.094419608,-0.138775958,0.064026019,0.099688766,0.432760561,-0.727670377,-1.147915265,-1.30987817,-0.376075154,1
5/16/16,0.860744051,0.947719764,0.117772045,0.491530427,0.557478396,0.099553096,0.095042995,0.72249654,0.216564097,0.866801438,-0.425648406,0
5/17/16,-0.92829499,-1.071905057,0.038195642,0.194943368,0.028436804,0.191290007,0.335431564,-1.485747385,-0.126152257,-0.341678256,-0.303092312,1
5/18/16,-0.015842438,0.229602129,0.189480028,-0.021845055,-0.37367738,-0.206418408,-1.108637585,-1.258921167,-1.651444345,-0.722109226,-0.250764991,0
5/19/16,-0.422129051,-0.47955646,-0.03438478,0.005333125,-0.656660361,-1.515767346,-1.373718099,-0.905198047,-0.213860953,-0.684180209,-0.19843767,1
5/20/16,0.629244866,0.827076585,-0.017238235,-0.10987789,-0.166099194,-0.163135965,0.14152353,0.60489222,0.374258148,0.718187159,-0.354042598,1
5/23/16,-0.22687495,-0.166765453,-0.036145472,0.115328417,-0.042078931,-0.124429078,-0.49094227,-0.014821139,-0.058244585,-0.143867491,-0.268666443,1
5/24/16,1.250071095,1.553867791,0.056739482,0.178407894,0.42007053,-1.753682706,-0.556137215,0.955175962,-1.354199442,0.734844727,-0.46145131,1
5/25/16,0.580078067,0.518888838,0.074792096,0.296708038,1.248207656,-0.44398291,0.323294534,-0.024426253,0.254469382,0.861139613,-0.533057118,1
5/26/16,-0.093653948,0.175335974,-0.017238235,-0.009146002,0.045578676,-0.286447502,0.020749673,0.127350041,0.688657489,0.476070968,-0.597777752,1
5/27/16,0.390291479,0.358571638,0.037568819,-0.029839997,0.25388746,-0.542995501,-0.335420554,0.401623964,-1.357369999,-0.030791446,-0.64046583,1
5/31/16,-0.075259022,0.092919574,-0.035784128,-0.0536531,-0.646665682,0.064947356,-0.797144911,-0.033843122,0.307366158,0.078721577,-0.49312311,1
6/1/16,0.125276941,-0.053473041,0.112511682,-0.012340486,-0.791943337,-0.248303536,-0.129817651,0.041499704,0.986124197,-0.052649086,-0.491746075,1
6/2/16,0.277001519,0.10722184,-0.035075426,0.062088855,-0.112401316,-0.184464053,0.104672562,0.380208957,-0.63030712,0.582154587,-0.570237056,1
6/3/16,-0.349080202,-0.439813859,-0.183574055,-0.14889687,1.512929115,2.427838107,1.457982612,0.293883365,3.766220657,1.098498121,-0.592269613,1
6/6/16,0.45955748,0.232165525,0.098605298,0.335747511,0.149233826,0.338571961,0.212078228,-0.630511102,-0.193820303,0.761027656,-0.567482987,1
6/7/16,0.096297936,-0.265095976,-0.000177982,0.211293441,-2.303716301,-0.031098786,-0.291326863,0.454803187,0.062067977,0.647123403,-0.512401596,1
6/8/16,0.282054681,0.0782186,0.077497394,0.266659786,0.36792662,1.19183927,2.188074105,0.479925904,0.642404818,0.515405396,-0.508270492,0
6/9/16,-0.258177971,-0.192232392,-0.076136729,-0.176530159,-0.804896792,0.789904854,0.766154315,0.151902417,-1.333235586,-0.841746959,-0.431156545,0
6/10/16,-0.981681359,-0.975146675,-0.059765192,-0.415860929,-0.31147261,0.230341624,0.168508129,-0.3948157,-1.102764242,-1.841412452,-0.102045236,0
6/13/16,-0.800302658,-0.734076332,-0.041754168,-0.042111816,0.822007551,0.827268891,0.374242436,-0.005819322,0.717336942,-1.024562251,0.440506462,0
6/14/16,-0.235389601,-0.060778046,0.019140246,-0.102072824,-0.469611898,0.075720081,-0.18196539,-0.229054181,-1.448509009,-0.249983112,0.375785828,1
6/15/16,-0.147707728,-0.292075475,-0.001608962,-0.130109571,1.803752581,-0.000246316,0.404104278,0.721612608,0.927700063,0.76076803,0.326212576,1
6/16/16,0.169924695,0.178667698,-0.064475965,-0.532991933,-1.510758804,0.766033477,-1.046996552,0.418998955,-0.591772002,-0.270004752,0.220180899,1
6/17/16,-0.306482852,-1.217158148,0.126876519,0.57368144,0.100603679,-0.286382309,0.984983361,-0.153034899,0.908958458,0.18764708,0.225689038,1
6/20/16,0.558110296,0.446352142,0.102137078,0.437412621,1.491341223,-0.204113159,-0.012010863,0.085989937,0.646941146,1.27605733,0.082477423,1
6/21/16,0.128029007,0.194962566,0.119900789,-0.139363008,0.797265778,-1.490061392,-0.664235293,-0.428719118,-1.222909668,0.547488935,0.097624805,1
6/22/16,-0.225196409,-0.255725861,-0.019764518,0.098111743,0.667539242,-0.207380528,-0.082306928,-0.144492429,0.942090857,-0.39114722,0.468047157,1
6/23/16,1.242292688,1.089196197,0.038866606,0.305665192,0.918279657,-0.538577626,0.077778779,0.373321751,1.538337625,1.74171636,-0.071750471,0
6/24/16,-3.35437708,-3.380657947,-0.235509124,-0.705271726,-1.765449978,4.532720543,1.450588085,-0.714688646,-4.552830704,-4.428093629,1.100106115,0
6/27/16,-1.878707431,-1.660635045,-0.217879552,-0.387067703,0.392027883,0.169336944,-0.015658516,0.021997898,-1.593555824,-0.919061421,0.837092475,1
6/28/16,1.579589017,1.705526674,0.042679264,0.493446134,1.665282839,-0.546524137,0.117115345,1.63657981,0.714234497,2.126857823,0.134804744,1
6/29/16,1.555810612,1.366718922,0.112511682,0.633848918,0.431560614,0.844924973,1.604730159,0.929793242,1.062114094,1.825490557,-0.155749592,1
6/30/16,1.219117583,0.871798483,-0.003449617,-0.43928993,0.361952683,-0.478595452,1.261531771,0.792669494,-0.320258742,0.715261843,-0.294830103,1
7/1/16,0.166373903,0.343962968,-0.094727358,0.213812305,0.676758274,1.343789698,3.090213178,0.002234518,0.534540098,0.687008205,-0.413255093,0
7/5/16,-0.76114456,-0.552989921,-0.194506259,-0.697882395,-1.112827939,1.419823627,0.493728788,0.846197733,-1.033717387,-1.554557574,-0.301715277,1
7/6/16,0.449788146,0.599536724,0.070537367,0.274479125,-1.012459741,0.587687336,0.424789309,-0.367112898,0.430936254,-0.200977719,-0.387091433,1
7/7/16,-0.072034452,0.177385347,0.019140246,-0.690526703,-0.99248794,-0.372210778,-1.120603367,-0.836346136,-0.635390144,-0.201488278,-0.414632128,1
7/8/16,1.410634754,1.185896151,-0.0313308,0.101755496,-0.144395135,-0.280415024,1.647032361,1.250718108,-0.199444354,1.557421607,-0.629449551,1
7/11/16,0.331096549,0.399604155,0.096235927,-0.194573099,0.977492391,-0.144688962,0.011130249,0.502079457,0.13365026,0.684184254,-0.582630369,1
7/12/16,0.63982443,0.346126462,0.319262719,0.679872932,2.173889867,-1.547104372,-0.298532784,-0.033143107,0.063443688,1.010471805,-0.581253335,1
