Date,Unnamed: 0,label_1.0_PREDICTION,label_0.0_PREDICTION,label_PREDICTION,THRESHOLD,POSITIVE_CLASS,DEPLOYMENT_APPROVAL_STATUS,Unnamed: 0.1,RAY_feature0,RAY_feature1,QQQ_feature0,QQQ_feature1,T10Y3M_feature0,T10Y3M_feature1,CL1_feature0,CL1_feature1,HG1_feature0,HG1_feature1,GC1_feature0,GC1_feature1,XAG_feature0,XAG_feature1,VNQ_feature0,VNQ_feature1,EURtoUSD_feature0,EURtoUSD_feature1,EEM_feature0,EEM_feature1,VIX_feature0,VIX_feature1
2019-09-24,190,0.9999047518,9.52482e-05,1.0,0.5,1.0,APPROVED,190,1.1203311927470885,0.6503441159981764,1.0392170860894254,0.8161122242127555,1.6460085449376345,1.0681709968507656,0.8517348110320431,1.1320091554607776,0.6796903136248804,1.2818408767633334,0.7347213014975291,0.7870496107884517,1.0956668493902195,0.7442374034801977,0.9712893741930768,0.6561441231254515,0.8110102900484538,2.282603638320458,2.5515269660571227,0.8065772005320992,1.6885797339765098,0.7999974678441587
2019-09-25,191,0.9998539686,0.0001460314,1.0,0.5,1.0,APPROVED,191,0.7510874109054307,0.6634624189996059,0.6319732163791896,0.8256147253070338,1.4664517538842416,1.0535748186962448,0.8038644975067869,1.1683023497387142,0.6394779342277161,1.2705437748609216,0.6606181878927653,1.0126279482234093,1.1446593147225588,0.7179856621102543,1.0570148480402886,0.5628336068510724,0.7728999535323797,2.2172112415165577,2.4774942716214703,0.8006354908211627,1.6240037264677187,0.811320300042499
2019-09-26,192,0.999907732,9.2268e-05,1.0,0.5,1.0,APPROVED,192,0.907656095502903,0.5936536764851368,0.905669772625317,0.7884920284970774,1.296692636989358,0.958696881238027,0.7851560787756938,1.2042957283995943,0.8507183885306762,1.2700116202778458,0.7095139061540192,0.8809253417136677,1.2317821090221246,0.7123269695817257,1.044703698923057,0.6860903243554928,0.707404606914052,2.1394503496289934,2.5281202552361144,0.899666489642873,1.57557173522358,0.8170802569442033
2019-09-27,193,0.9999586344,4.13656e-05,1.0,0.5,1.0,APPROVED,193,1.075064287682177,0.7134527252935977,1.066011432961138,0.9374963663692684,1.1148411921247552,0.7790392374002872,0.7570241226213208,1.2474162527319843,0.6732893235386276,1.0998696877747105,0.7037422601973601,1.0120899172356652,1.338689922742673,0.7330341858724224,1.062666583463987,0.641048009194539,0.7042843879283025,2.1842887999920264,2.4750910568174347,0.8424304535309103,1.5528755279581823,0.8480320123920094
2019-09-30,194,0.99995327,4.673e-05,1.0,0.5,1.0,APPROVED,194,1.119411858772252,0.7303253818759547,0.9381905954749395,0.8712230577567873,1.523760860627386,0.9684808274221928,0.7222953775060736,1.332506694834484,0.8440649362345505,0.981083782439932,0.6222550306475222,1.2947854236104606,1.37091272142942,0.6083698205378416,1.324376355942018,0.6768047732351548,0.6638649878658838,2.17725753697822,2.4130726690257305,0.8700819589549852,1.51040112937418,0.8635729304441282
2019-10-01,195,0.999964118,3.5882e-05,1.0,0.5,1.0,APPROVED,195,0.9758528046825145,0.852230127359802,0.815140502118225,1.1062589058275774,1.4561408218755811,0.9334760058996896,0.7136663581622652,1.4801302616520724,1.1815279843462123,0.7470185268057298,0.667937208014059,0.9860466219619752,1.2716482735738976,0.5918155255153053,1.349475816511832,0.8446384848159192,0.6544223278556623,2.330677712066388,2.385511387028603,0.8676728837821271,1.5470345072330298,0.9431984144874116
2019-10-02,196,0.9999666214,3.33786e-05,1.0,0.5,1.0,APPROVED,196,0.9901402275228312,1.0694947092683158,0.8431628213305672,1.2081462182389584,1.6477088971994316,0.9839349500925522,0.763839252390936,1.5528598898861663,1.144762987295889,0.6441418191898228,0.9530184874587436,0.6980420082761356,1.0366474236012284,0.6920144670685627,1.3420431529031422,0.8762398117062887,0.6551094581969726,2.3063894346690685,2.335223938247559,0.8603046482787804,1.5857901251780224,1.035092516527303
2019-10-03,197,0.9999103546,8.96454e-05,1.0,0.5,1.0,APPROVED,197,0.7420247343328038,0.9354559868235868,0.6037591323996228,1.1366833016316564,1.464855134379016,0.9821893791336752,0.7719104443241065,1.629604579659888,1.1829470577665693,0.8635506493929525,0.9421543107848754,0.7083511091177298,0.9722899097957978,0.7345433928481387,1.241810143180964,1.0134945105224609,0.6572017784947469,2.2582456657496333,2.24092270941459,0.9062444063208364,1.5606115840993295,1.0471717910894138
2019-10-04,198,0.9999057055,9.42945e-05,1.0,0.5,1.0,APPROVED,198,0.6509398588725346,0.9711848377218344,0.5806676207631891,1.0559151552484456,1.7104779574412046,0.9706904036984554,0.8321275308199825,1.6789965221484506,1.1586536584740197,0.8493786030512552,0.8367715335985412,0.7079709918921382,0.9789058364889576,0.7467242371181272,1.07837159075099,1.1320067551183957,0.6598623802909807,2.185562826913511,2.1677814610669563,0.9467872732936096,1.425863722113252,1.015586953693137
2019-10-07,199,0.9998899698,0.0001100302,1.0,0.5,1.0,APPROVED,199,0.6194378080069152,0.971986882204099,0.5955146449672264,0.9896875224782972,1.5741704390174258,0.7542736768788311,1.1703202882110797,1.7143360284937443,1.078095170778443,0.7868903356206312,0.7824271510128206,0.6781329438249983,1.0404489678785993,0.7242503090464074,1.0104224577776093,1.0652689588220263,0.6633359192460586,2.1647020730593165,2.0953357542674964,0.915479985126435,1.3962256740466503,1.032396040500646
